,trans_date_trans_time,merchant,category,amt,state,dob,merch_lat,merch_long,is_fraud,trans_date,trans_time
7420,31-12-2020 13:23,"""Greenholt, O'Hara and Balistreri""",shopping_net,98.39,WA,1974-03-10,48.64212,-121.472037,True,2020-12-31,13:23
7421,31-12-2020 13:26,Zboncak LLC,food_dining,119.53,MO,1988-10-26,39.138297,-91.873055,True,2020-12-31,13:26
7422,31-12-2020 13:28,Turner and Sons,shopping_pos,3.76,WY,1974-04-16,40.465376,-106.274567,True,2020-12-31,13:28
7423,31-12-2020 13:30,Bechtelar-Rippin,food_dining,3.03,UT,1987-04-23,39.219257,-108.661764,True,2020-12-31,13:30
7424,31-12-2020 13:32,"""Hauck, Dietrich and Funk""",kids_pets,168.04,AZ,1981-10-24,33.514762,-111.980842,True,2020-12-31,13:32
7425,31-12-2020 13:33,Sporer-Keeble,personal_care,34.79,UT,1992-12-29,40.340316,-111.194413,True,2020-12-31,13:33
7426,31-12-2020 13:35,Rolfson-Kunde,personal_care,70.89,CA,1954-07-05,39.180294,-122.709971,True,2020-12-31,13:35
7427,31-12-2020 13:36,Kutch-Ferry,home,23.63,CO,1955-12-04,39.454648,-102.67261,True,2020-12-31,13:36
7428,31-12-2020 13:37,Fisher-Schowalte,shopping_net,3.48,WY,1974-04-16,41.268794,-106.141607,True,2020-12-31,13:37
7429,31-12-2020 13:38,Kassulke Inc,entertainment,75.46,ID,1965-12-15,43.921224,-116.858597,True,2020-12-31,13:38
7430,31-12-2020 13:39,"""Hills, Hegmann and Schaefe""",health_fitness,26.92,NE,1951-11-08,40.488581,-96.001164,True,2020-12-31,13:39
7431,31-12-2020 13:40,Jast-McDermott,shopping_pos,4.58,OR,1995-07-08,45.244958,-123.034806,True,2020-12-31,13:40
7432,31-12-2020 13:42,Hermann and Sons,shopping_pos,2416.72,CO,1987-05-23,39.168857,-105.891583,True,2020-12-31,13:42
7433,31-12-2020 13:44,"""Cole, Hills and Jewess""",home,84.62,CA,1973-02-07,35.995208,-120.265487,True,2020-12-31,13:44
7434,31-12-2020 13:46,Bernier and Sons,kids_pets,33.53,NE,1967-10-04,40.973527,-96.942497,True,2020-12-31,13:46
7435,31-12-2020 13:46,Bruen-Yost,misc_pos,7.16,WY,1980-12-16,41.889712,-105.35822,True,2020-12-31,13:46
7436,31-12-2020 13:47,Reichel LLC,personal_care,33.35,CO,1932-03-10,39.10646,-104.296645,True,2020-12-31,13:47
7437,31-12-2020 13:49,"""Swaniawski, Lowe and Robel""",shopping_pos,63.37,WY,1984-08-01,41.196885,-108.530532,True,2020-12-31,13:49
7438,31-12-2020 13:50,Nader-Maggio,personal_care,5.8,MO,1966-02-13,40.018751,-92.56956,True,2020-12-31,13:50
7439,31-12-2020 13:51,Schmidt-Larkin,home,8.89,CA,1982-07-30,35.135587,-117.442376,True,2020-12-31,13:51
7440,31-12-2020 13:51,Schmitt Lt,misc_net,77.61,CA,1997-01-18,37.871152,-122.228948,True,2020-12-31,13:51
7441,31-12-2020 13:53,Kassulke PLC,shopping_net,6.99,MO,1988-10-26,37.900277,-93.546473,True,2020-12-31,13:53
7442,31-12-2020 13:53,"""Douglas, Schneider and Turne""",shopping_pos,1057.6,UT,1989-11-24,39.464698,-109.344513,True,2020-12-31,13:53
7443,31-12-2020 13:56,Williamson LLC,misc_pos,6.07,NM,1988-08-04,34.520821,-105.743889,True,2020-12-31,13:56
7444,31-12-2020 14:00,Kozey-Kuhlman,personal_care,48.79,WA,1984-02-29,48.224697,-121.339345,True,2020-12-31,14:00
7445,31-12-2020 14:03,"""Schmeler, Bashirian and Price""",shopping_net,5.71,NM,1972-07-18,35.99269,-106.20248,True,2020-12-31,14:03
7446,31-12-2020 14:04,Pouros-Haag,shopping_pos,43.7,WA,1985-01-02,45.67044,-122.145352,True,2020-12-31,14:04
7447,31-12-2020 14:13,Jacobi and Sons,shopping_pos,72.78,CA,1972-09-22,34.124186,-117.183881,True,2020-12-31,14:13
7448,31-12-2020 14:17,Kuhic LLC,shopping_net,4.16,MO,1988-10-26,38.78139,-92.60959,True,2020-12-31,14:17
7449,31-12-2020 14:20,"""Bernhard, Grant and Langworth""",shopping_pos,8.03,MO,1985-08-31,35.953518,-93.483467,True,2020-12-31,14:20
7450,31-12-2020 14:23,Skiles LLC,home,18.68,CA,1954-07-05,38.6959,-123.761536,True,2020-12-31,14:23
7451,31-12-2020 14:25,"""Welch, Rath and Koepp""",entertainment,257.63,AZ,1987-10-28,34.155071,-110.582321,True,2020-12-31,14:25
7452,31-12-2020 14:29,"""O'Reilly, Mohr and Purdy""",home,29.82,CA,1972-09-22,33.024723,-117.47132,True,2020-12-31,14:29
7453,31-12-2020 14:30,Simonis-Prohask,misc_pos,4.59,MO,1972-04-18,39.620168,-93.94994,True,2020-12-31,14:30
7454,31-12-2020 14:33,Schuppe LLC,entertainment,22.01,WY,1988-09-02,40.488954,-104.803084,True,2020-12-31,14:33
7455,31-12-2020 14:33,Parker-Kunde,personal_care,26.46,WA,1978-06-21,48.574671,-117.689483,True,2020-12-31,14:33
7456,31-12-2020 14:37,Pagac LLC,shopping_pos,45.77,MO,1985-03-31,39.11875,-89.687804,True,2020-12-31,14:37
7457,31-12-2020 14:38,"""Metz, Russel and Metz""",kids_pets,93.74,NM,1988-09-06,36.881983,-106.104744,True,2020-12-31,14:38
7458,31-12-2020 14:39,Quitzon-Goyette,home,70.53,OR,1956-09-01,43.805064,-124.744478,True,2020-12-31,14:39
7459,31-12-2020 14:41,Brown Inc,kids_pets,48.73,OR,1936-05-01,46.229352,-121.827868,True,2020-12-31,14:41
7460,31-12-2020 14:41,Erdman-Durgan,health_fitness,273.87,AZ,1987-10-28,33.13471,-111.799428,True,2020-12-31,14:41
7461,31-12-2020 14:44,Heller PLC,health_fitness,14.99,WA,1984-09-01,48.947305,-123.010644,True,2020-12-31,14:44
7462,31-12-2020 14:45,"""Hahn, Bahringer and McLaughlin""",personal_care,68.07,MO,1929-04-07,39.389838,-90.637602,True,2020-12-31,14:45
7463,31-12-2020 14:47,"""Ritchie, Bradtke and Stiedemann""",travel,4.42,NE,1980-09-15,41.311616,-99.63649,True,2020-12-31,14:47
7464,31-12-2020 14:47,Barrows PLC,shopping_pos,1.63,OR,1986-11-24,44.958105,-124.555408,True,2020-12-31,14:47
7465,31-12-2020 14:48,"""Bins, Balistreri and Beatty""",shopping_pos,7.86,CA,1973-09-22,34.843282,-117.086519,True,2020-12-31,14:48
7466,31-12-2020 14:50,Jacobi Inc,health_fitness,1.86,MO,1953-01-20,40.845928,-95.960896,True,2020-12-31,14:50
7467,31-12-2020 14:50,"""Roob, Conn and Tremblay""",shopping_pos,9.05,MO,1992-11-27,38.716075,-94.218192,True,2020-12-31,14:50
7468,31-12-2020 14:53,Price Inc,shopping_net,118.16,MO,1989-07-17,39.045171,-93.076056,True,2020-12-31,14:53
7469,31-12-2020 14:54,Fadel Inc,health_fitness,44.93,NE,1973-12-26,41.201095,-97.42669,True,2020-12-31,14:54
7470,31-12-2020 14:54,Lemke and Sons,travel,2.04,NE,1928-04-02,40.945315,-97.03005,True,2020-12-31,14:54
7471,31-12-2020 14:55,Donnelly LLC,entertainment,43.05,OR,1953-12-25,44.842731,-120.429424,True,2020-12-31,14:55
7472,31-12-2020 15:02,Schoen Lt,kids_pets,114.76,AZ,1987-10-28,32.495269,-111.478307,True,2020-12-31,15:02
7473,31-12-2020 15:13,Shields-Wunsch,health_fitness,28.22,CA,1995-04-19,33.707559,-118.5124,True,2020-12-31,15:13
7474,31-12-2020 15:13,Windler LLC,kids_pets,5.54,WY,1967-08-02,42.363946,-111.638825,True,2020-12-31,15:13
7475,31-12-2020 15:14,Cummerata-Hilpert,entertainment,13.34,MO,1998-05-20,38.508629,-91.709923,True,2020-12-31,15:14
7476,31-12-2020 15:14,"""Hagenes, Kohler and Hoppe""",food_dining,46.26,WA,1981-11-29,45.480658,-118.160204,True,2020-12-31,15:14
7477,31-12-2020 15:15,Ernser-Feest,home,36.09,CA,1959-03-31,38.063625,-122.898178,True,2020-12-31,15:15
7478,31-12-2020 15:18,"""Windler, Goodwin and Kovacek""",home,16.62,WA,1956-09-14,47.054243,-122.132338,True,2020-12-31,15:18
7479,31-12-2020 15:18,"""Hermiston, Pacocha and Smith""",health_fitness,34.48,MO,1988-10-26,38.847078,-92.583229,True,2020-12-31,15:18
7480,31-12-2020 15:19,Goyette-Herzog,travel,8.79,WA,1985-01-02,44.728507,-121.75975,True,2020-12-31,15:19
7481,31-12-2020 15:20,Ernser-Feest,home,68.63,OR,1976-10-18,46.153429,-119.460021,True,2020-12-31,15:20
7482,31-12-2020 15:24,Lemke-Gutmann,shopping_net,15.95,CA,1972-10-18,38.45524,-123.112535,True,2020-12-31,15:24
7483,31-12-2020 15:25,Schmeler-Howe,personal_care,144.95,MO,1987-11-18,39.617059,-95.085428,True,2020-12-31,15:25
7484,31-12-2020 15:26,Prosacco LLC,personal_care,85.0,CO,1978-08-27,38.829282,-105.621003,True,2020-12-31,15:26
7485,31-12-2020 15:26,"""Douglas, Schneider and Turne""",shopping_pos,5.42,UT,1989-11-24,38.780899,-109.682197,True,2020-12-31,15:26
7486,31-12-2020 15:29,Rau-Grant,kids_pets,2.39,NE,1940-09-13,40.061097,-98.444701,True,2020-12-31,15:29
7487,31-12-2020 15:29,Kilback LLC,food_dining,9.98,NE,1982-02-11,40.946927,-102.051112,True,2020-12-31,15:29
7488,31-12-2020 15:31,Kilback and Sons,entertainment,21.64,AZ,1987-10-28,33.699234,-111.191127,True,2020-12-31,15:31
7489,31-12-2020 15:31,"""Haley, Batz and Aue""",health_fitness,34.15,CO,1988-01-04,38.85286,-103.723372,True,2020-12-31,15:31
7490,31-12-2020 15:32,Connelly-Carte,home,80.45,CA,1971-04-25,35.06538,-117.617032,True,2020-12-31,15:32
7491,31-12-2020 15:34,"""Medhurst, Cartwright and Ebert""",personal_care,135.6,WY,1988-09-02,42.15887,-105.95502,True,2020-12-31,15:34
7492,31-12-2020 15:35,Goyette Inc,shopping_net,9.99,CO,1975-07-31,39.121436,-104.576934,True,2020-12-31,15:35
7493,31-12-2020 15:40,"""Dare, Casper and Bartoletti""",kids_pets,2.27,NE,1935-02-10,41.203742,-98.620009,True,2020-12-31,15:40
7494,31-12-2020 15:46,Miller-Harris,misc_net,25.13,WA,1999-05-31,47.078092,-117.035862,True,2020-12-31,15:46
7495,31-12-2020 15:47,O'Connell-Ullrich,home,66.19,WY,1988-09-02,41.901918,-104.764306,True,2020-12-31,15:47
7496,31-12-2020 15:48,"""Koss, McLaughlin and Maye""",food_dining,64.53,CA,1987-05-19,38.149744,-121.641705,True,2020-12-31,15:48
7497,31-12-2020 15:48,Wiza LLC,misc_pos,18.48,UT,1987-04-23,38.754067,-109.331323,True,2020-12-31,15:48
7498,31-12-2020 15:49,Padberg-Rogahn,entertainment,66.1,ID,1971-02-11,43.782347,-116.723949,True,2020-12-31,15:49
7499,31-12-2020 15:57,Goyette-Gerhol,kids_pets,52.58,CA,1966-05-22,33.03911,-117.524385,True,2020-12-31,15:57
7500,31-12-2020 15:57,Kulas Group,health_fitness,43.44,NM,1989-04-08,35.889949,-107.083684,True,2020-12-31,15:57
7501,31-12-2020 15:59,Deckow-Dare,food_dining,63.44,MO,1974-12-23,39.317839,-94.201777,True,2020-12-31,15:59
7502,31-12-2020 16:00,Boyer-Reichert,shopping_net,7.79,CA,1982-07-30,34.643164,-117.511765,True,2020-12-31,16:00
7503,31-12-2020 16:01,Osinski Inc,personal_care,95.8,CO,1939-11-04,38.793973,-105.666446,True,2020-12-31,16:01
7504,31-12-2020 16:04,Barton LLC,kids_pets,6.56,WA,1969-03-20,46.751076,-120.795646,True,2020-12-31,16:04
7505,31-12-2020 16:04,Schroeder Group,health_fitness,73.49,WY,1976-02-26,43.467938,-108.836071,True,2020-12-31,16:04
7506,31-12-2020 16:04,Cartwright PLC,kids_pets,43.79,MO,1980-03-18,37.20962,-92.920047,True,2020-12-31,16:04
7507,31-12-2020 16:06,Ernser-Lynch,food_dining,37.83,OR,1936-05-01,45.529665,-121.690091,True,2020-12-31,16:06
7508,31-12-2020 16:08,"""McDermott, Osinski and Mo""",home,84.8,CA,1958-09-20,41.109229,-122.232341,True,2020-12-31,16:08
7509,31-12-2020 16:09,Bode-Schuste,kids_pets,37.8,CA,1989-08-16,40.41644,-119.670989,True,2020-12-31,16:09
7510,31-12-2020 16:09,Ullrich Lt,kids_pets,60.15,ID,1957-06-12,47.444319,-117.313585,True,2020-12-31,16:09
7511,31-12-2020 16:15,Beier and Sons,home,8.37,NE,1950-08-19,40.519526,-98.95774,True,2020-12-31,16:15
7512,31-12-2020 16:16,"""Kuhic, Bins and Pfeffe""",shopping_net,5.53,MO,1987-11-18,38.059289,-95.398069,True,2020-12-31,16:16
7513,31-12-2020 16:21,"""Kuhic, Bins and Pfeffe""",shopping_net,7.8,MO,1985-08-31,36.999219,-93.094908,True,2020-12-31,16:21
7514,31-12-2020 16:22,Towne LLC,misc_pos,3.47,NM,2000-08-16,32.769791,-104.877091,True,2020-12-31,16:22
7515,31-12-2020 16:23,"""Welch, Rath and Koepp""",entertainment,3.79,WY,1967-08-02,42.257656,-111.084958,True,2020-12-31,16:23
7516,31-12-2020 16:24,"""Schmeler, Bashirian and Price""",shopping_net,1.83,WA,1984-02-29,47.829585,-121.025238,True,2020-12-31,16:24
7517,31-12-2020 16:27,Labadie LLC,personal_care,83.65,MO,1988-10-26,38.281533,-92.869853,True,2020-12-31,16:27
7518,31-12-2020 16:32,Schoen-Quigley,kids_pets,135.02,WY,1967-08-02,43.175827,-111.383578,True,2020-12-31,16:32
7519,31-12-2020 16:34,Will Lt,food_dining,62.58,CO,1978-08-27,40.062133,-105.733614,True,2020-12-31,16:34
7520,31-12-2020 16:35,Osinski Inc,personal_care,62.79,UT,1963-06-13,42.357391,-111.326184,True,2020-12-31,16:35
7521,31-12-2020 16:35,Hilpert-Conroy,kids_pets,73.77,MO,1950-05-27,39.461037,-93.944193,True,2020-12-31,16:35
7522,31-12-2020 16:39,Lesch Lt,shopping_pos,9.96,CO,1992-05-09,38.457231,-105.184957,True,2020-12-31,16:39
7523,31-12-2020 16:39,Dooley Inc,shopping_pos,7.59,MO,1979-01-26,36.290729,-88.998914,True,2020-12-31,16:39
7524,31-12-2020 16:42,Abernathy and Sons,food_dining,9.48,UT,1987-04-23,38.282458,-109.687428,True,2020-12-31,16:42
7525,31-12-2020 16:44,Abshire PLC,entertainment,47.43,UT,1961-11-24,37.115323,-113.349576,True,2020-12-31,16:44
7526,31-12-2020 16:45,"""Medhurst, Cartwright and Ebert""",personal_care,5.15,CA,1972-09-22,34.633985,-117.061619,True,2020-12-31,16:45
7527,31-12-2020 16:47,"""Streich, Rolfson and Wilderman""",kids_pets,24.28,NE,1935-02-10,40.904853,-98.472845,True,2020-12-31,16:47
7528,31-12-2020 16:48,"""Watsica, Haag and Considine""",shopping_pos,1.52,CA,1985-08-21,38.192156,-121.695204,True,2020-12-31,16:48
7529,31-12-2020 16:49,"""Hahn, Bahringer and McLaughlin""",personal_care,17.59,MO,1959-05-28,38.426101,-94.510003,True,2020-12-31,16:49
7530,31-12-2020 16:49,Kris-Padberg,shopping_pos,2.86,WA,1978-06-21,49.493476,-117.630467,True,2020-12-31,16:49
7531,31-12-2020 16:51,"""Hyatt, Russel and Gleichne""",health_fitness,21.74,CO,1988-01-04,37.81353,-105.398001,True,2020-12-31,16:51
7532,31-12-2020 16:52,Bednar PLC,kids_pets,37.82,NE,1982-02-11,40.662546,-100.710849,True,2020-12-31,16:52
7533,31-12-2020 16:55,Kling-Ernse,entertainment,1.3,WY,1993-09-11,42.128338,-108.161162,True,2020-12-31,16:55
7534,31-12-2020 16:55,Bednar PLC,kids_pets,64.05,CA,1982-07-30,33.729781,-118.764952,True,2020-12-31,16:55
7535,31-12-2020 16:57,Bednar PLC,kids_pets,8.71,CA,1997-01-18,36.536858,-120.836462,True,2020-12-31,16:57
7536,31-12-2020 16:58,Rau-Grant,kids_pets,3.98,MO,1959-05-28,39.215157,-94.827343,True,2020-12-31,16:58
7537,31-12-2020 16:59,Rempel Inc,shopping_net,6.9,OR,1995-07-08,44.06447,-122.179653,True,2020-12-31,16:59
7538,31-12-2020 17:00,Goyette Inc,shopping_net,96.99,CO,1975-07-31,39.109282,-104.104539,True,2020-12-31,17:00
7539,31-12-2020 17:00,Ratke and Sons,health_fitness,42.21,CO,1988-01-04,37.260733,-103.874831,True,2020-12-31,17:00
7540,31-12-2020 17:05,Bednar PLC,kids_pets,51.69,CA,1987-05-19,38.490259,-120.065044,True,2020-12-31,17:05
7541,31-12-2020 17:13,Yost-Rogahn,personal_care,171.71,CA,1969-12-22,33.544797,-116.796852,True,2020-12-31,17:13
7542,31-12-2020 17:14,"""Crist, Jakubowski and Littel""",home,12.29,AZ,1981-10-24,33.336129,-112.9753,True,2020-12-31,17:14
7543,31-12-2020 17:16,Jast Lt,shopping_net,31.46,UT,1979-08-14,40.887254,-112.761519,True,2020-12-31,17:16
7544,31-12-2020 17:18,Upton PLC,entertainment,71.43,CA,1983-06-23,33.579631,-118.354652,True,2020-12-31,17:18
7545,31-12-2020 17:18,Schmidt-Larkin,home,17.26,CO,1967-10-18,40.640854,-105.903281,True,2020-12-31,17:18
7546,31-12-2020 17:22,"""Ritchie, Oberbrunner and Cremin""",travel,472.18,CO,1978-08-27,39.611883,-105.04806,True,2020-12-31,17:22
7547,31-12-2020 17:23,"""Windler, Goodwin and Kovacek""",home,98.02,MO,1974-12-23,39.238247,-92.617053,True,2020-12-31,17:23
7548,31-12-2020 17:24,"""Hagenes, Kohler and Hoppe""",food_dining,106.64,MO,1960-03-12,39.531593,-89.795383,True,2020-12-31,17:24
7549,31-12-2020 17:26,Bogisich-Weimann,kids_pets,43.19,CO,1969-12-12,40.005035,-105.115084,True,2020-12-31,17:26
7550,31-12-2020 17:28,"""Pouros, Walker and Spence""",kids_pets,36.21,MO,1989-07-17,38.165822,-93.794589,True,2020-12-31,17:28
7551,31-12-2020 17:30,Haley Group,misc_pos,8.42,MO,1989-07-17,39.57673,-94.159479,True,2020-12-31,17:30
7552,31-12-2020 17:30,Ankunding LLC,shopping_net,5.73,MO,1988-10-26,38.19867,-92.53183,True,2020-12-31,17:30
7553,31-12-2020 17:31,Hamill-D'Amore,health_fitness,48.53,CA,1972-10-18,39.804494,-122.494139,True,2020-12-31,17:31
7554,31-12-2020 17:34,Emmerich-R,personal_care,81.88,WA,1981-11-29,45.68025,-118.619102,True,2020-12-31,17:34
7555,31-12-2020 17:35,O'Hara-Wilderman,food_dining,9.25,NM,1988-09-06,37.219116,-105.309597,True,2020-12-31,17:35
7556,31-12-2020 17:35,Hoppe-Parisian,kids_pets,67.25,CA,1972-09-22,34.199102,-117.010222,True,2020-12-31,17:35
7557,31-12-2020 17:36,Streich Lt,home,19.35,MO,1985-03-31,37.631774,-91.234365,True,2020-12-31,17:36
7558,31-12-2020 17:37,Rau-Grant,kids_pets,145.34,NE,1956-12-13,41.087212,-98.006027,True,2020-12-31,17:37
7559,31-12-2020 17:39,Bernier and Sons,kids_pets,64.51,CO,1969-12-12,40.3776,-104.382581,True,2020-12-31,17:39
7560,31-12-2020 17:39,"""Schroeder, Hauck and Treutel""",entertainment,49.28,WY,1988-09-02,41.52622,-106.339578,True,2020-12-31,17:39
7561,31-12-2020 17:41,"""Langosh, Wintheiser and Hyatt""",food_dining,43.5,NE,1940-09-13,40.543929,-98.394344,True,2020-12-31,17:41
7562,31-12-2020 17:43,Bernier and Sons,kids_pets,86.38,NE,1928-04-02,42.157633,-96.446248,True,2020-12-31,17:43
7563,31-12-2020 17:47,Botsford and Sons,home,17.91,NM,2000-08-16,33.272984,-105.004163,True,2020-12-31,17:47
7564,31-12-2020 17:48,Dickinson-Rempel,misc_pos,7.13,MO,1989-07-17,39.047199,-93.009548,True,2020-12-31,17:48
7565,31-12-2020 17:48,"""Greenfelder, Bartoletti and Davis""",misc_net,2.18,WY,1980-12-16,41.939369,-105.400092,True,2020-12-31,17:48
7566,31-12-2020 17:51,Hamill-D'Amore,health_fitness,72.47,CA,1973-02-07,36.352499,-120.662003,True,2020-12-31,17:51
7567,31-12-2020 17:54,Kozey-Kuhlman,personal_care,80.97,MO,1960-03-12,38.177701,-91.201201,True,2020-12-31,17:54
7568,31-12-2020 17:56,Lynch-Wisozk,home,98.44,MO,1985-03-31,37.431133,-90.15637,True,2020-12-31,17:56
7569,31-12-2020 17:57,Hermann-Gaylo,misc_pos,7.05,NM,1972-07-18,36.045759,-106.018786,True,2020-12-31,17:57
7570,31-12-2020 17:58,Morissette-Schaefe,personal_care,57.26,MO,1974-10-27,37.166239,-91.811057,True,2020-12-31,17:58
7571,31-12-2020 18:03,"""Cronin, Kshlerin and Webe""",health_fitness,96.59,CA,1959-08-05,33.514898,-116.81231,True,2020-12-31,18:03
7572,31-12-2020 18:04,"""Romaguera, Wehner and Tromp""",kids_pets,147.45,AZ,1981-10-24,33.984579,-112.749489,True,2020-12-31,18:04
7573,31-12-2020 18:05,Quitzon-Goyette,home,42.41,CA,1971-04-25,34.360327,-118.217423,True,2020-12-31,18:05
7574,31-12-2020 18:07,Goldner-Lemke,entertainment,4.46,NM,1967-08-30,33.413499,-104.991543,True,2020-12-31,18:07
7575,31-12-2020 18:09,"""Hettinger, McCullough and Fay""",home,73.74,CA,1955-05-06,34.491169,-115.588925,True,2020-12-31,18:09
7576,31-12-2020 18:10,Pfeffer and Sons,shopping_pos,4.87,NM,1988-08-04,34.096557,-106.920287,True,2020-12-31,18:10
7577,31-12-2020 18:11,Emmerich-R,personal_care,74.1,MO,1974-12-23,40.129984,-94.072912,True,2020-12-31,18:11
7578,31-12-2020 18:12,Ankunding-Carroll,travel,9.71,MO,1953-01-20,41.07079,-95.383756,True,2020-12-31,18:12
7579,31-12-2020 18:13,Mohr-Baye,shopping_net,3.23,MO,1972-04-18,40.722867,-92.734968,True,2020-12-31,18:13
7580,31-12-2020 18:14,"""Schroeder, Hauck and Treutel""",entertainment,75.15,CA,1971-04-25,34.642587,-118.387262,True,2020-12-31,18:14
7581,31-12-2020 18:15,Gleason and Sons,kids_pets,127.79,ID,1971-02-11,43.333163,-117.123976,True,2020-12-31,18:15
7582,31-12-2020 18:16,Pollich LLC,home,36.95,CA,1955-05-06,33.003616,-117.058829,True,2020-12-31,18:16
7583,31-12-2020 18:16,"""Medhurst, Cartwright and Ebert""",personal_care,3.04,OR,1942-04-03,45.990404,-120.438723,True,2020-12-31,18:16
7584,31-12-2020 18:17,"""Hodkiewicz, Prohaska and Paucek""",travel,9.93,NE,1935-02-10,41.860849,-100.292297,True,2020-12-31,18:17
7585,31-12-2020 18:18,O'Connell-Ullrich,home,6.17,NE,1980-09-15,41.445012,-99.704289,True,2020-12-31,18:18
7586,31-12-2020 18:19,Abbott-Steube,personal_care,50.27,CA,1972-09-22,32.800555,-117.180543,True,2020-12-31,18:19
7587,31-12-2020 18:19,Mohr Inc,shopping_pos,2.26,NE,1982-02-11,40.65967,-100.576151,True,2020-12-31,18:19
7588,31-12-2020 18:21,"""Bradtke, Torp and Bahringe""",personal_care,19.28,CA,1966-05-22,34.52133,-117.7716,True,2020-12-31,18:21
7589,31-12-2020 18:22,"""Gutmann, McLaughlin and Wiz""",home,24.04,WA,1943-06-30,46.565716,-116.691553,True,2020-12-31,18:22
7590,31-12-2020 18:24,"""Walter, Hettinger and Kessle""",personal_care,64.86,AZ,1981-10-24,32.833892,-112.359691,True,2020-12-31,18:24
7591,31-12-2020 18:27,"""Labadie, Treutel and Bode""",shopping_net,41.34,WA,1974-03-10,48.302079,-122.042672,True,2020-12-31,18:27
7592,31-12-2020 18:27,Jast-McDermott,shopping_pos,23.64,CA,1991-10-04,38.022038,-122.180784,True,2020-12-31,18:27
7593,31-12-2020 18:32,"""Klocko, Runolfsdottir and Breitenberg""",health_fitness,40.94,CA,1997-01-18,37.570798,-121.696095,True,2020-12-31,18:32
7594,31-12-2020 18:33,Swift PLC,kids_pets,42.88,HI,1966-12-03,20.503265,-154.855485,True,2020-12-31,18:33
7595,31-12-2020 18:39,Kub-Heaney,health_fitness,17.8,CA,1954-07-05,38.902476,-122.899358,True,2020-12-31,18:39
7596,31-12-2020 18:40,O'Hara-Wilderman,food_dining,86.23,WY,1967-08-02,42.940782,-111.389208,True,2020-12-31,18:40
7597,31-12-2020 18:41,Zulauf LLC,personal_care,14.5,CA,1955-06-12,36.95535,-121.348706,True,2020-12-31,18:41
7598,31-12-2020 18:42,McDermott-Rice,misc_pos,3.57,CA,1997-01-18,36.537013,-121.546073,True,2020-12-31,18:42
7599,31-12-2020 18:43,Lynch-Wisozk,home,151.44,NM,1988-08-04,34.24285,-106.114068,True,2020-12-31,18:43
7600,31-12-2020 18:43,Waelchi Inc,kids_pets,50.83,CO,1978-08-27,40.007105,-106.342507,True,2020-12-31,18:43
7601,31-12-2020 18:43,Skiles LLC,home,182.18,CA,1973-09-22,33.694277,-117.39681,True,2020-12-31,18:43
7602,31-12-2020 18:47,"""Becker, Harris and Harvey""",personal_care,17.21,OR,1936-05-01,45.373314,-121.660383,True,2020-12-31,18:47
7603,31-12-2020 18:47,"""Larson, Quitzon and Spence""",travel,7.4,HI,1966-12-03,19.320019,-155.238571,True,2020-12-31,18:47
7604,31-12-2020 18:47,Gleason and Sons,kids_pets,21.33,AZ,1955-01-20,33.761035,-112.409518,True,2020-12-31,18:47
7605,31-12-2020 18:50,Gottlieb-Hansen,personal_care,2.06,MO,1988-10-26,38.262829,-93.225425,True,2020-12-31,18:50
7606,31-12-2020 18:50,Schaefer Lt,kids_pets,111.63,OR,1942-04-03,45.410456,-120.439595,True,2020-12-31,18:50
7607,31-12-2020 18:50,Bruen-Yost,misc_pos,2.62,NE,1982-02-11,40.879467,-101.420469,True,2020-12-31,18:50
7608,31-12-2020 18:53,Hudson-Grady,shopping_pos,18.33,CO,1975-07-31,39.89301,-105.45456,True,2020-12-31,18:53
7609,31-12-2020 18:54,Bednar PLC,kids_pets,10.19,NM,1988-09-06,37.413432,-106.383525,True,2020-12-31,18:54
7610,31-12-2020 18:58,Johns-Hoege,entertainment,14.77,WA,1981-11-29,45.497685,-119.583515,True,2020-12-31,18:58
7611,31-12-2020 19:02,Bechtelar-Rippin,food_dining,30.46,CA,1945-12-21,42.379391,-121.727511,True,2020-12-31,19:02
7612,31-12-2020 19:02,"""Prosacco, Kreiger and Kovacek""",home,51.93,NM,1988-08-04,34.853893,-106.868627,True,2020-12-31,19:02
7613,31-12-2020 19:02,Fritsch LLC,travel,4.72,MO,1974-10-27,37.09028,-90.922517,True,2020-12-31,19:02
7614,31-12-2020 19:05,Roob-Okunev,health_fitness,131.54,CA,1973-09-22,34.469575,-118.450939,True,2020-12-31,19:05
7615,31-12-2020 19:08,Dickinson Lt,personal_care,47.75,MO,1950-09-15,40.071437,-92.391636,True,2020-12-31,19:08
7616,31-12-2020 19:08,"""Runolfsdottir, Mueller and Han""",entertainment,43.02,MO,1989-07-17,38.308669,-93.188071,True,2020-12-31,19:08
7617,31-12-2020 19:12,Dibbert and Sons,entertainment,37.07,CO,1988-01-04,38.499,-105.32515,True,2020-12-31,19:12
7618,31-12-2020 19:12,"""Bahringer, Bergnaum and Quitzon""",home,44.04,OR,1928-10-01,42.863727,-124.220962,True,2020-12-31,19:12
7619,31-12-2020 19:14,"""McDermott, Osinski and Mo""",home,68.41,AZ,1987-10-28,33.250006,-111.401035,True,2020-12-31,19:14
7620,31-12-2020 19:14,Waters-Cruickshank,health_fitness,74.02,CA,1987-05-19,39.179825,-120.060533,True,2020-12-31,19:14
